|   交易所   |      品种      |      合约      |开仓日期 |    投/保    |买/卖| 持仓量|    开仓价     |  昨结算  |     结算价     |  浮动盈亏  |  盯市盈亏 |   保证金   |       期权市值       |
|  Exchange  |     Product    |   Instrument   |Open Date|     S/H     | B/S |Positon|Pos. Open Price|Prev. Sttl|Settlement Price| Accum. P/L |  MTM P/L  |   Margin   | Market Value(Options)|
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3575.000|  3460.000|        3437.000|    -2760.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      3|       3575.000|  3460.000|        3437.000|    -4140.00|    -690.00|    21653.10|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      3|       3575.000|  3460.000|        3437.000|    -4140.00|    -690.00|    21653.10|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3575.000|  3460.000|        3437.000|    -2760.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      3|       3575.000|  3460.000|        3437.000|    -4140.00|    -690.00|    21653.10|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      3|       3575.000|  3460.000|        3437.000|    -4140.00|    -690.00|    21653.10|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |     10|       3575.000|  3460.000|        3437.000|   -13800.00|   -2300.00|    72177.00|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      5|       3575.000|  3460.000|        3437.000|    -6900.00|   -1150.00|    36088.50|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      6|       3575.000|  3460.000|        3437.000|    -8280.00|   -1380.00|    43306.20|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3575.000|  3460.000|        3437.000|    -2760.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3575.000|  3460.000|        3437.000|    -2760.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      3|       3575.000|  3460.000|        3437.000|    -4140.00|    -690.00|    21653.10|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3575.000|  3460.000|        3437.000|    -2760.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      3|       3575.000|  3460.000|        3437.000|    -4140.00|    -690.00|    21653.10|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3575.000|  3460.000|        3437.000|    -2760.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3575.000|  3460.000|        3437.000|    -2760.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
